split,clip,window_index,first_frame,last_frame,true_label,fight_probability
primary,val/Val_NonFight/kApoSGPK_0.avi,15,120,135,NonFight,0.000013
primary,val/Val_NonFight/kApoSGPK_0.avi,16,128,143,NonFight,0.000008
primary,val/Val_NonFight/kMgCk8Ku_0.avi,0,0,15,NonFight,0.023577
primary,val/Val_NonFight/kMgCk8Ku_0.avi,1,8,23,NonFight,0.016549
primary,val/Val_NonFight/kMgCk8Ku_0.avi,2,16,31,NonFight,0.028361
primary,val/Val_NonFight/kMgCk8Ku_0.avi,3,24,39,NonFight,0.053327
primary,val/Val_NonFight/kMgCk8Ku_0.avi,4,32,47,NonFight,0.042487
primary,val/Val_NonFight/kMgCk8Ku_0.avi,5,40,55,NonFight,0.013211
primary,val/Val_NonFight/kMgCk8Ku_0.avi,6,48,63,NonFight,0.013128
primary,val/Val_NonFight/kMgCk8Ku_0.avi,7,56,71,NonFight,0.013606
primary,val/Val_NonFight/kMgCk8Ku_0.avi,8,64,79,NonFight,0.013390
primary,val/Val_NonFight/kMgCk8Ku_0.avi,9,72,87,NonFight,0.022969
primary,val/Val_NonFight/kMgCk8Ku_0.avi,10,80,95,NonFight,0.021469
primary,val/Val_NonFight/kMgCk8Ku_0.avi,11,88,103,NonFight,0.020348
primary,val/Val_NonFight/kMgCk8Ku_0.avi,12,96,111,NonFight,0.011684
primary,val/Val_NonFight/kMgCk8Ku_0.avi,13,104,119,NonFight,0.008715
primary,val/Val_NonFight/kMgCk8Ku_0.avi,14,112,127,NonFight,0.014366
primary,val/Val_NonFight/kMgCk8Ku_0.avi,15,120,135,NonFight,0.009743
primary,val/Val_NonFight/kMgCk8Ku_0.avi,16,128,143,NonFight,0.007898
primary,val/Val_NonFight/l82NDOvk_0.avi,0,0,15,NonFight,0.025967
primary,val/Val_NonFight/l82NDOvk_0.avi,1,8,23,NonFight,0.025472
primary,val/Val_NonFight/l82NDOvk_0.avi,2,16,31,NonFight,0.020453
primary,val/Val_NonFight/l82NDOvk_0.avi,3,24,39,NonFight,0.024211
primary,val/Val_NonFight/l82NDOvk_0.avi,4,32,47,NonFight,0.023237
primary,val/Val_NonFight/l82NDOvk_0.avi,5,40,55,NonFight,0.023158
primary,val/Val_NonFight/l82NDOvk_0.avi,6,48,63,NonFight,0.026631
primary,val/Val_NonFight/l82NDOvk_0.avi,7,56,71,NonFight,0.023898
primary,val/Val_NonFight/l82NDOvk_0.avi,8,64,79,NonFight,0.025927
primary,val/Val_NonFight/l82NDOvk_0.avi,9,72,87,NonFight,0.021965
primary,val/Val_NonFight/l82NDOvk_0.avi,10,80,95,NonFight,0.020735
primary,val/Val_NonFight/l82NDOvk_0.avi,11,88,103,NonFight,0.021065
primary,val/Val_NonFight/l82NDOvk_0.avi,12,96,111,NonFight,0.019138
primary,val/Val_NonFight/l82NDOvk_0.avi,13,104,119,NonFight,0.020843
primary,val/Val_NonFight/l82NDOvk_0.avi,14,112,127,NonFight,0.018282
primary,val/Val_NonFight/l82NDOvk_0.avi,15,120,135,NonFight,0.021964
primary,val/Val_NonFight/l82NDOvk_0.avi,16,128,143,NonFight,0.018607
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,0,0,15,NonFight,0.020451
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,1,8,23,NonFight,0.003399
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,2,16,31,NonFight,0.000509
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,3,24,39,NonFight,0.000547
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,4,32,47,NonFight,0.000245
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,5,40,55,NonFight,0.000444
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,6,48,63,NonFight,0.001757
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,7,56,71,NonFight,0.003405
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,8,64,79,NonFight,0.001520
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,9,72,87,NonFight,0.004699
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,10,80,95,NonFight,0.006702
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,11,88,103,NonFight,0.001082
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,12,96,111,NonFight,0.001210
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,13,104,119,NonFight,0.001250
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,14,112,127,NonFight,0.001674
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,15,120,135,NonFight,0.001025
primary,val/Val_NonFight/mwuiYEBdkJs_0.avi,16,128,143,NonFight,0.001026
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,0,0,15,NonFight,0.013406
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,1,8,23,NonFight,0.009562
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,2,16,31,NonFight,0.005252
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,3,24,39,NonFight,0.001605
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,4,32,47,NonFight,0.000871
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,5,40,55,NonFight,0.001832
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,6,48,63,NonFight,0.009067
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,7,56,71,NonFight,0.007866
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,8,64,79,NonFight,0.008478
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,9,72,87,NonFight,0.027219
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,10,80,95,NonFight,0.018787
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,11,88,103,NonFight,0.005231
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,12,96,111,NonFight,0.003059
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,13,104,119,NonFight,0.004451
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,14,112,127,NonFight,0.006934
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,15,120,135,NonFight,0.018624
primary,val/Val_NonFight/mwuiYEBdkJs_1.avi,16,128,143,NonFight,0.024640
primary,val/Val_NonFight/myaBOqJ3_0.avi,0,0,15,NonFight,0.000209
primary,val/Val_NonFight/myaBOqJ3_0.avi,1,8,23,NonFight,0.000264
primary,val/Val_NonFight/myaBOqJ3_0.avi,2,16,31,NonFight,0.001397
primary,val/Val_NonFight/myaBOqJ3_0.avi,3,24,39,NonFight,0.001262
primary,val/Val_NonFight/myaBOqJ3_0.avi,4,32,47,NonFight,0.002780
primary,val/Val_NonFight/myaBOqJ3_0.avi,5,40,55,NonFight,0.001375
primary,val/Val_NonFight/myaBOqJ3_0.avi,6,48,63,NonFight,0.000585
primary,val/Val_NonFight/myaBOqJ3_0.avi,7,56,71,NonFight,0.000619
primary,val/Val_NonFight/myaBOqJ3_0.avi,8,64,79,NonFight,0.000594
primary,val/Val_NonFight/myaBOqJ3_0.avi,9,72,87,NonFight,0.000394
primary,val/Val_NonFight/myaBOqJ3_0.avi,10,80,95,NonFight,0.000607
primary,val/Val_NonFight/myaBOqJ3_0.avi,11,88,103,NonFight,0.000356
primary,val/Val_NonFight/myaBOqJ3_0.avi,12,96,111,NonFight,0.000193
primary,val/Val_NonFight/myaBOqJ3_0.avi,13,104,119,NonFight,0.000542
primary,val/Val_NonFight/myaBOqJ3_0.avi,14,112,127,NonFight,0.000451
primary,val/Val_NonFight/myaBOqJ3_0.avi,15,120,135,NonFight,0.000596
primary,val/Val_NonFight/myaBOqJ3_0.avi,16,128,143,NonFight,0.000405
primary,val/Val_NonFight/nTsOksk7_0.avi,0,0,15,NonFight,0.031973
primary,val/Val_NonFight/nTsOksk7_0.avi,1,8,23,NonFight,0.027367
primary,val/Val_NonFight/nTsOksk7_0.avi,2,16,31,NonFight,0.021634
primary,val/Val_NonFight/nTsOksk7_0.avi,3,24,39,NonFight,0.026009
primary,val/Val_NonFight/nTsOksk7_0.avi,4,32,47,NonFight,0.028672
primary,val/Val_NonFight/nTsOksk7_0.avi,5,40,55,NonFight,0.031960
primary,val/Val_NonFight/nTsOksk7_0.avi,6,48,63,NonFight,0.024624
primary,val/Val_NonFight/nTsOksk7_0.avi,7,56,71,NonFight,0.020451
primary,val/Val_NonFight/nTsOksk7_0.avi,8,64,79,NonFight,0.021674
primary,val/Val_NonFight/nTsOksk7_0.avi,9,72,87,NonFight,0.022117
primary,val/Val_NonFight/nTsOksk7_0.avi,10,80,95,NonFight,0.026769
primary,val/Val_NonFight/nTsOksk7_0.avi,11,88,103,NonFight,0.033351
primary,val/Val_NonFight/nTsOksk7_0.avi,12,96,111,NonFight,0.026337
primary,val/Val_NonFight/nTsOksk7_0.avi,13,104,119,NonFight,0.026544
primary,val/Val_NonFight/nTsOksk7_0.avi,14,112,127,NonFight,0.032823
primary,val/Val_NonFight/nTsOksk7_0.avi,15,120,135,NonFight,0.036381
primary,val/Val_NonFight/nTsOksk7_0.avi,16,128,143,NonFight,0.034678
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,0,0,15,NonFight,0.015841
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,1,8,23,NonFight,0.016108
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,2,16,31,NonFight,0.041148
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,3,24,39,NonFight,0.015590
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,4,32,47,NonFight,0.009551
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,5,40,55,NonFight,0.015757
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,6,48,63,NonFight,0.012848
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,7,56,71,NonFight,0.013109
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,8,64,79,NonFight,0.002843
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,9,72,87,NonFight,0.012196
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,10,80,95,NonFight,0.009717
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,11,88,103,NonFight,0.001660
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,12,96,111,NonFight,0.001700
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,13,104,119,NonFight,0.000250
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,14,112,127,NonFight,0.000129
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,15,120,135,NonFight,0.000055
primary,val/Val_NonFight/nVdn1krnTCQ_0.avi,16,128,143,NonFight,0.000127
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,0,0,15,NonFight,0.009170
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,1,8,23,NonFight,0.008309
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,2,16,31,NonFight,0.004320
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,3,24,39,NonFight,0.004412
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,4,32,47,NonFight,0.005417
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,5,40,55,NonFight,0.005874
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,6,48,63,NonFight,0.005781
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,7,56,71,NonFight,0.002072
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,8,64,79,NonFight,0.005094
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,9,72,87,NonFight,0.005753
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,10,80,95,NonFight,0.006779
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,11,88,103,NonFight,0.008843
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,12,96,111,NonFight,0.004067
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,13,104,119,NonFight,0.005066
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,14,112,127,NonFight,0.005787
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,15,120,135,NonFight,0.004483
primary,val/Val_NonFight/nVdn1krnTCQ_1.avi,16,128,143,NonFight,0.005972
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,0,0,15,NonFight,0.017851
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,1,8,23,NonFight,0.015400
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,2,16,31,NonFight,0.023628
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,3,24,39,NonFight,0.025509
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,4,32,47,NonFight,0.015939
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,5,40,55,NonFight,0.017453
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,6,48,63,NonFight,0.011865
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,7,56,71,NonFight,0.010204
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,8,64,79,NonFight,0.012427
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,9,72,87,NonFight,0.008712
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,10,80,95,NonFight,0.006948
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,11,88,103,NonFight,0.011372
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,12,96,111,NonFight,0.013876
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,13,104,119,NonFight,0.064639
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,14,112,127,NonFight,0.022186
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,15,120,135,NonFight,0.011647
primary,val/Val_NonFight/nVdn1krnTCQ_2.avi,16,128,143,NonFight,0.025747
primary,val/Val_NonFight/ngv36FBY_0.avi,0,0,15,NonFight,0.001900
primary,val/Val_NonFight/ngv36FBY_0.avi,1,8,23,NonFight,0.001526
primary,val/Val_NonFight/ngv36FBY_0.avi,2,16,31,NonFight,0.002798
primary,val/Val_NonFight/ngv36FBY_0.avi,3,24,39,NonFight,0.002837
primary,val/Val_NonFight/ngv36FBY_0.avi,4,32,47,NonFight,0.006217
primary,val/Val_NonFight/ngv36FBY_0.avi,5,40,55,NonFight,0.003038
primary,val/Val_NonFight/ngv36FBY_0.avi,6,48,63,NonFight,0.000100
primary,val/Val_NonFight/ngv36FBY_0.avi,7,56,71,NonFight,0.000577
primary,val/Val_NonFight/ngv36FBY_0.avi,8,64,79,NonFight,0.001135
primary,val/Val_NonFight/ngv36FBY_0.avi,9,72,87,NonFight,0.004320
primary,val/Val_NonFight/ngv36FBY_0.avi,10,80,95,NonFight,0.008264
primary,val/Val_NonFight/ngv36FBY_0.avi,11,88,103,NonFight,0.002335
primary,val/Val_NonFight/ngv36FBY_0.avi,12,96,111,NonFight,0.011022
primary,val/Val_NonFight/ngv36FBY_0.avi,13,104,119,NonFight,0.047817
primary,val/Val_NonFight/ngv36FBY_0.avi,14,112,127,NonFight,0.043293
primary,val/Val_NonFight/ngv36FBY_0.avi,15,120,135,NonFight,0.007252
primary,val/Val_NonFight/ngv36FBY_0.avi,16,128,143,NonFight,0.161618
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,0,0,15,NonFight,0.021639
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,1,8,23,NonFight,0.007276
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,2,16,31,NonFight,0.013662
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,3,24,39,NonFight,0.012549
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,4,32,47,NonFight,0.029100
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,5,40,55,NonFight,0.048043
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,6,48,63,NonFight,0.060317
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,7,56,71,NonFight,0.052766
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,8,64,79,NonFight,0.022219
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,9,72,87,NonFight,0.034061
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,10,80,95,NonFight,0.061581
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,11,88,103,NonFight,0.072631
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,12,96,111,NonFight,0.202745
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,13,104,119,NonFight,0.302447
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,14,112,127,NonFight,0.062919
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,15,120,135,NonFight,0.011924
primary,val/Val_NonFight/nuf-d5GugL0_0.avi,16,128,143,NonFight,0.015056
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,0,0,15,NonFight,0.006774
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,1,8,23,NonFight,0.002558
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,2,16,31,NonFight,0.002932
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,3,24,39,NonFight,0.003084
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,4,32,47,NonFight,0.002692
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,5,40,55,NonFight,0.012970
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,6,48,63,NonFight,0.009589
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,7,56,71,NonFight,0.009799
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,8,64,79,NonFight,0.012929
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,9,72,87,NonFight,0.008661
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,10,80,95,NonFight,0.013430
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,11,88,103,NonFight,0.035651
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,12,96,111,NonFight,0.006480
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,13,104,119,NonFight,0.006179
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,14,112,127,NonFight,0.063993
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,15,120,135,NonFight,0.125868
primary,val/Val_NonFight/nuf-d5GugL0_1.avi,16,128,143,NonFight,0.631424
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,0,0,15,NonFight,0.008382
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,1,8,23,NonFight,0.009644
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,2,16,31,NonFight,0.027243
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,3,24,39,NonFight,0.020546
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,4,32,47,NonFight,0.007668
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,5,40,55,NonFight,0.004471
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,6,48,63,NonFight,0.013966
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,7,56,71,NonFight,0.023423
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,8,64,79,NonFight,0.043049
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,9,72,87,NonFight,0.139241
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,10,80,95,NonFight,0.396279
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,11,88,103,NonFight,0.724628
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,12,96,111,NonFight,0.361958
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,13,104,119,NonFight,0.020079
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,14,112,127,NonFight,0.074872
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,15,120,135,NonFight,0.734862
primary,val/Val_NonFight/nuf-d5GugL0_2.avi,16,128,143,NonFight,0.779240
primary,val/Val_NonFight/oXeSTCLT_0.avi,0,0,15,NonFight,0.000688
primary,val/Val_NonFight/oXeSTCLT_0.avi,1,8,23,NonFight,0.000624
primary,val/Val_NonFight/oXeSTCLT_0.avi,2,16,31,NonFight,0.000315
primary,val/Val_NonFight/oXeSTCLT_0.avi,3,24,39,NonFight,0.000739
primary,val/Val_NonFight/oXeSTCLT_0.avi,4,32,47,NonFight,0.000761
primary,val/Val_NonFight/oXeSTCLT_0.avi,5,40,55,NonFight,0.000820
primary,val/Val_NonFight/oXeSTCLT_0.avi,6,48,63,NonFight,0.001342
primary,val/Val_NonFight/oXeSTCLT_0.avi,7,56,71,NonFight,0.001712
primary,val/Val_NonFight/oXeSTCLT_0.avi,8,64,79,NonFight,0.002491
primary,val/Val_NonFight/oXeSTCLT_0.avi,9,72,87,NonFight,0.002887
primary,val/Val_NonFight/oXeSTCLT_0.avi,10,80,95,NonFight,0.003905
primary,val/Val_NonFight/oXeSTCLT_0.avi,11,88,103,NonFight,0.004916
primary,val/Val_NonFight/oXeSTCLT_0.avi,12,96,111,NonFight,0.004080
primary,val/Val_NonFight/oXeSTCLT_0.avi,13,104,119,NonFight,0.003989
primary,val/Val_NonFight/oXeSTCLT_0.avi,14,112,127,NonFight,0.004829
primary,val/Val_NonFight/oXeSTCLT_0.avi,15,120,135,NonFight,0.005243
primary,val/Val_NonFight/oXeSTCLT_0.avi,16,128,143,NonFight,0.006685
primary,val/Val_NonFight/ojZVUz7i_0.avi,0,0,15,NonFight,0.001144
primary,val/Val_NonFight/ojZVUz7i_0.avi,1,8,23,NonFight,0.000867
primary,val/Val_NonFight/ojZVUz7i_0.avi,2,16,31,NonFight,0.000642
primary,val/Val_NonFight/ojZVUz7i_0.avi,3,24,39,NonFight,0.000573
primary,val/Val_NonFight/ojZVUz7i_0.avi,4,32,47,NonFight,0.000676
primary,val/Val_NonFight/ojZVUz7i_0.avi,5,40,55,NonFight,0.000657
primary,val/Val_NonFight/ojZVUz7i_0.avi,6,48,63,NonFight,0.000575
primary,val/Val_NonFight/ojZVUz7i_0.avi,7,56,71,NonFight,0.000565
primary,val/Val_NonFight/ojZVUz7i_0.avi,8,64,79,NonFight,0.000666
primary,val/Val_NonFight/ojZVUz7i_0.avi,9,72,87,NonFight,0.000641
primary,val/Val_NonFight/ojZVUz7i_0.avi,10,80,95,NonFight,0.000496
primary,val/Val_NonFight/ojZVUz7i_0.avi,11,88,103,NonFight,0.000534
primary,val/Val_NonFight/ojZVUz7i_0.avi,12,96,111,NonFight,0.000495
primary,val/Val_NonFight/ojZVUz7i_0.avi,13,104,119,NonFight,0.000377
primary,val/Val_NonFight/ojZVUz7i_0.avi,14,112,127,NonFight,0.000443
primary,val/Val_NonFight/ojZVUz7i_0.avi,15,120,135,NonFight,0.000508
primary,val/Val_NonFight/ojZVUz7i_0.avi,16,128,143,NonFight,0.000574
primary,val/Val_NonFight/q4jlVJRb_0.avi,0,0,15,NonFight,0.000056
primary,val/Val_NonFight/q4jlVJRb_0.avi,1,8,23,NonFight,0.000026
primary,val/Val_NonFight/q4jlVJRb_0.avi,2,16,31,NonFight,0.000018
primary,val/Val_NonFight/q4jlVJRb_0.avi,3,24,39,NonFight,0.000028
primary,val/Val_NonFight/q4jlVJRb_0.avi,4,32,47,NonFight,0.000018
primary,val/Val_NonFight/q4jlVJRb_0.avi,5,40,55,NonFight,0.000021
primary,val/Val_NonFight/q4jlVJRb_0.avi,6,48,63,NonFight,0.000024
primary,val/Val_NonFight/q4jlVJRb_0.avi,7,56,71,NonFight,0.000023
primary,val/Val_NonFight/q4jlVJRb_0.avi,8,64,79,NonFight,0.000012
primary,val/Val_NonFight/q4jlVJRb_0.avi,9,72,87,NonFight,0.000011
primary,val/Val_NonFight/q4jlVJRb_0.avi,10,80,95,NonFight,0.000005
primary,val/Val_NonFight/q4jlVJRb_0.avi,11,88,103,NonFight,0.000007
primary,val/Val_NonFight/q4jlVJRb_0.avi,12,96,111,NonFight,0.000005
primary,val/Val_NonFight/q4jlVJRb_0.avi,13,104,119,NonFight,0.000010
primary,val/Val_NonFight/q4jlVJRb_0.avi,14,112,127,NonFight,0.000005
primary,val/Val_NonFight/q4jlVJRb_0.avi,15,120,135,NonFight,0.000008
primary,val/Val_NonFight/q4jlVJRb_0.avi,16,128,143,NonFight,0.000032
primary,val/Val_NonFight/qFfqTQm0_0.avi,0,0,15,NonFight,0.001692
primary,val/Val_NonFight/qFfqTQm0_0.avi,1,8,23,NonFight,0.001875
primary,val/Val_NonFight/qFfqTQm0_0.avi,2,16,31,NonFight,0.001536
primary,val/Val_NonFight/qFfqTQm0_0.avi,3,24,39,NonFight,0.001362
primary,val/Val_NonFight/qFfqTQm0_0.avi,4,32,47,NonFight,0.001765
primary,val/Val_NonFight/qFfqTQm0_0.avi,5,40,55,NonFight,0.002048
primary,val/Val_NonFight/qFfqTQm0_0.avi,6,48,63,NonFight,0.001876
primary,val/Val_NonFight/qFfqTQm0_0.avi,7,56,71,NonFight,0.002039
primary,val/Val_NonFight/qFfqTQm0_0.avi,8,64,79,NonFight,0.001753
primary,val/Val_NonFight/qFfqTQm0_0.avi,9,72,87,NonFight,0.001390
primary,val/Val_NonFight/qFfqTQm0_0.avi,10,80,95,NonFight,0.001225
primary,val/Val_NonFight/qFfqTQm0_0.avi,11,88,103,NonFight,0.001617
primary,val/Val_NonFight/qFfqTQm0_0.avi,12,96,111,NonFight,0.001354
primary,val/Val_NonFight/qFfqTQm0_0.avi,13,104,119,NonFight,0.001124
primary,val/Val_NonFight/qFfqTQm0_0.avi,14,112,127,NonFight,0.001062
primary,val/Val_NonFight/qFfqTQm0_0.avi,15,120,135,NonFight,0.000999
primary,val/Val_NonFight/qFfqTQm0_0.avi,16,128,143,NonFight,0.000742
primary,val/Val_NonFight/qaAclucigpY_0.avi,0,0,15,NonFight,0.177382
primary,val/Val_NonFight/qaAclucigpY_0.avi,1,8,23,NonFight,0.157213
primary,val/Val_NonFight/qaAclucigpY_0.avi,2,16,31,NonFight,0.149333
primary,val/Val_NonFight/qaAclucigpY_0.avi,3,24,39,NonFight,0.106319
primary,val/Val_NonFight/qaAclucigpY_0.avi,4,32,47,NonFight,0.067618
primary,val/Val_NonFight/qaAclucigpY_0.avi,5,40,55,NonFight,0.060436
primary,val/Val_NonFight/qaAclucigpY_0.avi,6,48,63,NonFight,0.088707
primary,val/Val_NonFight/qaAclucigpY_0.avi,7,56,71,NonFight,0.081278
primary,val/Val_NonFight/qaAclucigpY_0.avi,8,64,79,NonFight,0.067101
primary,val/Val_NonFight/qaAclucigpY_0.avi,9,72,87,NonFight,0.070432
primary,val/Val_NonFight/qaAclucigpY_0.avi,10,80,95,NonFight,0.096127
primary,val/Val_NonFight/qaAclucigpY_0.avi,11,88,103,NonFight,0.054890
primary,val/Val_NonFight/qaAclucigpY_0.avi,12,96,111,NonFight,0.053530
primary,val/Val_NonFight/qaAclucigpY_0.avi,13,104,119,NonFight,0.051343
primary,val/Val_NonFight/qaAclucigpY_0.avi,14,112,127,NonFight,0.046841
primary,val/Val_NonFight/qaAclucigpY_0.avi,15,120,135,NonFight,0.141058
primary,val/Val_NonFight/qaAclucigpY_0.avi,16,128,143,NonFight,0.142481
primary,val/Val_NonFight/qaAclucigpY_1.avi,0,0,15,NonFight,0.001839
primary,val/Val_NonFight/qaAclucigpY_1.avi,1,8,23,NonFight,0.000819
primary,val/Val_NonFight/qaAclucigpY_1.avi,2,16,31,NonFight,0.000990
primary,val/Val_NonFight/qaAclucigpY_1.avi,3,24,39,NonFight,0.000678
primary,val/Val_NonFight/qaAclucigpY_1.avi,4,32,47,NonFight,0.001117
primary,val/Val_NonFight/qaAclucigpY_1.avi,5,40,55,NonFight,0.003650
primary,val/Val_NonFight/qaAclucigpY_1.avi,6,48,63,NonFight,0.009487
primary,val/Val_NonFight/qaAclucigpY_1.avi,7,56,71,NonFight,0.003153
primary,val/Val_NonFight/qaAclucigpY_1.avi,8,64,79,NonFight,0.002783
